-6.4, 5.9
99996.0, 99998.7
-3.0, -2.2
0.1, 7.0
100000.0, 100000.0
-61450.7, -61452.3
1.0, 1.0
100000.0, 100000.0
-100000.0, -100000.0
1.0, 1.0
100000.0, 100000.0
-100000.0, -100000.0
